task_id,employee_id,skill_match,experience_level,current_workload,performance_score,difficulty_level,deadline_hours,priority,completion_time
153,3,0,5,36,0.57,4,29,1,12.36
153,4,0,3,22,0.53,4,29,1,15.9
153,5,0,4,30,0.61,4,29,1,11.91
153,6,0,4,21,0.81,4,29,1,9.6
153,7,0,2,22,0.5,4,29,1,21.98
153,8,0,1,27,0.81,4,29,1,26.52
153,9,0,2,28,0.99,4,29,1,13.03
153,10,0,3,3,0.93,4,29,1,8.43
153,11,0,5,9,0.53,4,29,1,8.7
153,12,0,4,25,0.98,4,29,1,9.35
153,13,0,2,9,0.51,4,29,1,20.51
153,14,0,2,20,0.62,4,29,1,18.07
153,15,0,4,7,0.8,4,29,1,7.89
153,16,1,3,14,0.7,4,29,1,11.91
153,17,0,2,4,0.66,4,29,1,16.47
153,18,0,2,4,0.59,4,29,1,17.57
153,19,1,2,26,0.72,4,29,1,17.28
153,20,1,2,36,0.8,4,29,1,17.24
153,21,0,4,21,0.69,4,29,1,9.97
153,22,0,2,24,0.68,4,29,1,17.29
153,23,0,4,29,0.9,4,29,1,8.9
153,24,0,1,25,0.99,4,29,1,22.7
153,25,0,1,8,0.5,4,29,1,36.07
153,26,0,3,17,0.86,4,29,1,10.33
153,27,0,3,33,0.8,4,29,1,12.18
153,28,0,2,39,0.83,4,29,1,16.56
153,29,1,4,7,0.93,4,29,1,7.35
153,30,0,4,34,0.55,4,29,1,12.6
153,31,0,5,35,0.8,4,29,1,9.98
153,32,0,3,35,0.74,4,29,1,13.46
153,33,0,5,14,0.92,4,29,1,6.71
153,34,0,5,26,0.62,4,29,1,9.57
153,35,0,3,9,0.86,4,29,1,9.13
153,36,0,2,13,0.6,4,29,1,17.73
153,37,0,1,32,0.85,4,29,1,24.89
153,38,0,5,23,0.8,4,29,1,8.16
153,39,0,3,29,0.61,4,29,1,13.81
153,40,0,3,22,0.94,4,29,1,10.02
153,41,0,2,6,0.73,4,29,1,15.01
153,42,0,4,20,0.95,4,29,1,8.03
153,43,0,3,28,0.68,4,29,1,12.8
153,44,1,1,1,0.61,4,29,1,29.27
153,45,0,1,13,0.93,4,29,1,21.35
153,46,1,3,9,0.74,4,29,1,11.41
153,47,0,1,24,0.97,4,29,1,22.6
153,48,0,1,12,0.63,4,29,1,29.88
153,49,0,2,3,0.65,4,29,1,16.28
154,0,1,4,29,0.59,3,6,2,10.0
154,1,0,5,21,0.58,3,6,2,8.07
154,2,0,3,23,0.53,3,6,2,12.7
154,3,0,5,36,0.57,3,6,2,10.08
154,4,0,3,22,0.53,3,6,2,11.68
154,5,0,4,30,0.61,3,6,2,9.88
154,6,0,4,21,0.81,3,6,2,8.16
154,7,0,2,22,0.5,3,6,2,16.99
154,8,0,1,27,0.81,3,6,2,20.38
154,9,0,2,28,0.99,3,6,2,10.74
154,10,0,3,3,0.93,3,6,2,7.22
154,11,1,5,9,0.53,3,6,2,7.72
154,12,1,4,25,0.98,3,6,2,7.53
154,13,0,2,9,0.51,3,6,2,16.07
154,14,1,2,20,0.62,3,6,2,14.86
154,15,0,4,7,0.8,3,6,2,5.97
154,16,0,3,14,0.7,3,6,2,10.1
154,17,0,2,4,0.66,3,6,2,12.82
154,18,0,2,4,0.59,3,6,2,12.86
154,19,0,2,26,0.72,3,6,2,12.89
154,20,0,2,36,0.8,3,6,2,13.43
154,21,1,4,21,0.69,3,6,2,8.32
154,22,0,2,24,0.68,3,6,2,13.23
154,23,0,4,29,0.9,3,6,2,7.91
154,24,0,1,25,0.99,3,6,2,16.87
154,25,0,1,8,0.5,3,6,2,27.64
154,26,0,3,17,0.86,3,6,2,8.85
154,27,0,3,33,0.8,3,6,2,10.32
154,28,0,2,39,0.83,3,6,2,13.45
154,29,0,4,7,0.93,3,6,2,6.35
154,30,1,4,34,0.55,3,6,2,11.92
154,31,0,5,35,0.8,3,6,2,8.34
154,32,0,3,35,0.74,3,6,2,11.74
154,33,0,5,14,0.92,3,6,2,5.25
154,34,1,5,26,0.62,3,6,2,8.14
154,35,0,3,9,0.86,3,6,2,8.48
154,36,0,2,13,0.6,3,6,2,13.76
154,37,1,1,32,0.85,3,6,2,20.54
154,38,1,5,23,0.8,3,6,2,7.73
154,39,0,3,29,0.61,3,6,2,12.54
154,40,0,3,22,0.94,3,6,2,8.95
154,41,0,2,6,0.73,3,6,2,11.71
154,42,1,4,20,0.95,3,6,2,7.25
154,43,1,3,28,0.68,3,6,2,10.93
154,44,0,1,1,0.61,3,6,2,21.97
154,45,0,1,13,0.93,3,6,2,16.73
154,46,0,3,9,0.74,3,6,2,8.38
154,47,0,1,24,0.97,3,6,2,18.2
154,48,0,1,12,0.63,3,6,2,22.7
154,49,0,2,3,0.65,3,6,2,12.72
155,0,0,4,29,0.59,3,69,3,10.03
155,1,1,5,21,0.58,3,69,3,8.94
155,2,0,3,23,0.53,3,69,3,13.02
155,3,0,5,36,0.57,3,69,3,10.15
155,4,0,3,22,0.53,3,69,3,11.75
155,5,1,4,30,0.61,3,69,3,9.65
155,6,0,4,21,0.81,3,69,3,8.07
155,7,0,2,22,0.5,3,69,3,17.59
155,8,0,1,27,0.81,3,69,3,20.95
155,9,1,2,28,0.99,3,69,3,11.81
155,10,0,3,3,0.93,3,69,3,6.86
155,11,0,5,9,0.53,3,69,3,8.0
155,12,0,4,25,0.98,3,69,3,8.14
155,13,0,2,9,0.51,3,69,3,16.22
155,14,0,2,20,0.62,3,69,3,13.8
155,15,1,4,7,0.8,3,69,3,6.86
155,16,0,3,14,0.7,3,69,3,9.38
155,17,0,2,4,0.66,3,69,3,12.11
155,18,0,2,4,0.59,3,69,3,13.0
155,19,0,2,26,0.72,3,69,3,13.99
155,20,0,2,36,0.8,3,69,3,13.07
155,21,0,4,21,0.69,3,69,3,8.67
155,22,0,2,24,0.68,3,69,3,13.44
155,23,1,4,29,0.9,3,69,3,8.17
155,24,0,1,25,0.99,3,69,3,17.99
155,25,0,1,8,0.5,3,69,3,27.56
155,26,1,3,17,0.86,3,69,3,8.99
155,27,0,3,33,0.8,3,69,3,10.89
155,28,1,2,39,0.83,3,69,3,14.2
155,29,0,4,7,0.93,3,69,3,6.37
155,30,0,4,34,0.55,3,69,3,11.14
155,31,0,5,35,0.8,3,69,3,8.95
155,32,0,3,35,0.74,3,69,3,10.77
155,33,0,5,14,0.92,3,69,3,5.52
155,34,0,5,26,0.62,3,69,3,9.19
155,35,0,3,9,0.86,3,69,3,8.01
155,36,1,2,13,0.6,3,69,3,14.37
155,37,0,1,32,0.85,3,69,3,20.87
155,38,0,5,23,0.8,3,69,3,7.4
155,39,0,3,29,0.61,3,69,3,12.16
155,40,1,3,22,0.94,3,69,3,9.28
155,41,0,2,6,0.73,3,69,3,10.94
155,42,0,4,20,0.95,3,69,3,6.64
155,43,0,3,28,0.68,3,69,3,10.63
155,44,0,1,1,0.61,3,69,3,21.89
155,45,0,1,13,0.93,3,69,3,17.06
155,46,0,3,9,0.74,3,69,3,7.93
155,47,1,1,24,0.97,3,69,3,17.1
155,48,1,1,12,0.63,3,69,3,23.66
155,49,0,2,3,0.65,3,69,3,11.95
156,0,0,4,29,0.59,1,66,2,5.46
156,1,0,5,21,0.58,1,66,2,4.78
156,2,0,3,23,0.53,1,66,2,7.2
156,3,1,5,36,0.57,1,66,2,6.67
156,4,0,3,22,0.53,1,66,2,6.58
156,5,0,4,30,0.61,1,66,2,6.94
156,6,0,4,21,0.81,1,66,2,5.55
156,7,1,2,22,0.5,1,66,2,8.23
156,8,1,1,27,0.81,1,66,2,9.29
156,9,0,2,28,0.99,1,66,2,6.16
156,10,0,3,3,0.93,1,66,2,3.77
156,11,0,5,9,0.53,1,66,2,4.51
156,12,0,4,25,0.98,1,66,2,4.53
156,13,1,2,9,0.51,1,66,2,6.48
156,14,0,2,20,0.62,1,66,2,7.33
156,15,0,4,7,0.8,1,66,2,2.91
156,16,0,3,14,0.7,1,66,2,4.51
156,17,0,2,4,0.66,1,66,2,5.05
156,18,0,2,4,0.59,1,66,2,5.89
156,19,0,2,26,0.72,1,66,2,7.3
156,20,0,2,36,0.8,1,66,2,8.24
156,21,0,4,21,0.69,1,66,2,4.89
156,22,1,2,24,0.68,1,66,2,7.75
156,23,0,4,29,0.9,1,66,2,5.69
156,24,0,1,25,0.99,1,66,2,7.91
156,25,0,1,8,0.5,1,66,2,10.24
156,26,0,3,17,0.86,1,66,2,4.77
156,27,0,3,33,0.8,1,66,2,5.81
156,28,0,2,39,0.83,1,66,2,8.02
156,29,0,4,7,0.93,1,66,2,2.55
156,30,0,4,34,0.55,1,66,2,6.95
156,31,1,5,35,0.8,1,66,2,5.87
156,32,1,3,35,0.74,1,66,2,6.31
156,33,1,5,14,0.92,1,66,2,3.32
156,34,0,5,26,0.62,1,66,2,5.81
156,35,1,3,9,0.86,1,66,2,3.98
156,36,0,2,13,0.6,1,66,2,6.48
156,37,0,1,32,0.85,1,66,2,9.71
156,38,0,5,23,0.8,1,66,2,4.17
156,39,0,3,29,0.61,1,66,2,7.03
156,40,0,3,22,0.94,1,66,2,4.49
156,41,0,2,6,0.73,1,66,2,4.81
156,42,0,4,20,0.95,1,66,2,5.15
156,43,0,3,28,0.68,1,66,2,6.53
156,44,0,1,1,0.61,1,66,2,8.44
156,45,0,1,13,0.93,1,66,2,7.04
156,46,0,3,9,0.74,1,66,2,4.34
156,47,0,1,24,0.97,1,66,2,8.4
156,48,0,1,12,0.63,1,66,2,9.05
156,49,0,2,3,0.65,1,66,2,4.69
157,0,0,4,29,0.59,2,5,3,7.52
157,1,0,5,21,0.58,2,5,3,6.2
157,2,1,3,23,0.53,2,5,3,9.48
157,3,0,5,36,0.57,2,5,3,8.91
157,4,0,3,22,0.53,2,5,3,9.96
157,5,0,4,30,0.61,2,5,3,8.74
157,6,0,4,21,0.81,2,5,3,6.85
157,7,0,2,22,0.5,2,5,3,12.53
157,8,0,1,27,0.81,2,5,3,14.86
157,9,0,2,28,0.99,2,5,3,9.29
157,10,0,3,3,0.93,2,5,3,4.88
157,11,0,5,9,0.53,2,5,3,5.77
157,12,0,4,25,0.98,2,5,3,6.85
157,13,0,2,9,0.51,2,5,3,11.8
157,14,0,2,20,0.62,2,5,3,10.03
157,15,0,4,7,0.8,2,5,3,4.71
157,16,1,3,14,0.7,2,5,3,6.49
157,17,0,2,4,0.66,2,5,3,8.42
157,18,0,2,4,0.59,2,5,3,9.79
157,19,1,2,26,0.72,2,5,3,10.68
157,20,1,2,36,0.8,2,5,3,10.25
157,21,0,4,21,0.69,2,5,3,7.15
157,22,0,2,24,0.68,2,5,3,10.82
157,23,0,4,29,0.9,2,5,3,6.48
157,24,0,1,25,0.99,2,5,3,12.29
157,25,0,1,8,0.5,2,5,3,19.05
157,26,0,3,17,0.86,2,5,3,7.1
157,27,0,3,33,0.8,2,5,3,8.68
157,28,0,2,39,0.83,2,5,3,10.74
157,29,1,4,7,0.93,2,5,3,4.3
157,30,0,4,34,0.55,2,5,3,8.33
157,31,0,5,35,0.8,2,5,3,7.35
157,32,0,3,35,0.74,2,5,3,8.75
157,33,0,5,14,0.92,2,5,3,5.41
157,34,0,5,26,0.62,2,5,3,6.34
157,35,0,3,9,0.86,2,5,3,6.52
157,36,0,2,13,0.6,2,5,3,10.81
157,37,0,1,32,0.85,2,5,3,14.81
157,38,0,5,23,0.8,2,5,3,6.18
157,39,0,3,29,0.61,2,5,3,9.37
157,40,0,3,22,0.94,2,5,3,6.61
157,41,0,2,6,0.73,2,5,3,8.43
157,42,0,4,20,0.95,2,5,3,6.11
157,43,0,3,28,0.68,2,5,3,8.52
157,44,1,1,1,0.61,2,5,3,15.09
157,45,0,1,13,0.93,2,5,3,11.67
157,46,1,3,9,0.74,2,5,3,6.73
157,47,0,1,24,0.97,2,5,3,12.32
157,48,0,1,12,0.63,2,5,3,15.89
157,49,0,2,3,0.65,2,5,3,8.99
158,0,0,4,29,0.59,1,65,2,6.15
158,1,0,5,21,0.58,1,65,2,4.99
158,2,0,3,23,0.53,1,65,2,6.34
158,3,1,5,36,0.57,1,65,2,7.04
158,4,0,3,22,0.53,1,65,2,7.04
158,5,0,4,30,0.61,1,65,2,5.63
158,6,0,4,21,0.81,1,65,2,5.54
158,7,1,2,22,0.5,1,65,2,8.36
158,8,1,1,27,0.81,1,65,2,9.38
158,9,0,2,28,0.99,1,65,2,6.86
158,10,0,3,3,0.93,1,65,2,2.98
158,11,0,5,9,0.53,1,65,2,3.97
158,12,0,4,25,0.98,1,65,2,5.03
158,13,1,2,9,0.51,1,65,2,6.95
158,14,0,2,20,0.62,1,65,2,6.88
158,15,0,4,7,0.8,1,65,2,4.03
158,16,0,3,14,0.7,1,65,2,5.22
158,17,0,2,4,0.66,1,65,2,4.56
158,18,0,2,4,0.59,1,65,2,5.28
158,19,0,2,26,0.72,1,65,2,7.43
158,20,0,2,36,0.8,1,65,2,7.49
158,21,0,4,21,0.69,1,65,2,5.3
158,22,1,2,24,0.68,1,65,2,7.69
158,23,0,4,29,0.9,1,65,2,5.76
158,24,0,1,25,0.99,1,65,2,8.2
158,25,0,1,8,0.5,1,65,2,10.88
158,26,0,3,17,0.86,1,65,2,4.2
158,27,0,3,33,0.8,1,65,2,5.95
158,28,0,2,39,0.83,1,65,2,7.36
158,29,0,4,7,0.93,1,65,2,2.6
158,30,0,4,34,0.55,1,65,2,6.32
158,31,1,5,35,0.8,1,65,2,6.04
158,32,1,3,35,0.74,1,65,2,7.21
158,33,1,5,14,0.92,1,65,2,3.17
158,34,0,5,26,0.62,1,65,2,4.68
158,35,1,3,9,0.86,1,65,2,3.33
158,36,0,2,13,0.6,1,65,2,6.01
158,37,0,1,32,0.85,1,65,2,9.62
158,38,0,5,23,0.8,1,65,2,4.47
158,39,0,3,29,0.61,1,65,2,6.68
158,40,0,3,22,0.94,1,65,2,4.67
158,41,0,2,6,0.73,1,65,2,5.46
158,42,0,4,20,0.95,1,65,2,5.11
158,43,0,3,28,0.68,1,65,2,5.8
158,44,0,1,1,0.61,1,65,2,7.69
158,45,0,1,13,0.93,1,65,2,7.98
158,46,0,3,9,0.74,1,65,2,4.75
158,47,0,1,24,0.97,1,65,2,7.98
158,48,0,1,12,0.63,1,65,2,9.83
158,49,0,2,3,0.65,1,65,2,5.58
159,0,0,4,29,0.59,1,11,1,5.97
159,1,0,5,21,0.58,1,11,1,4.86
159,2,1,3,23,0.53,1,11,1,5.85
159,3,0,5,36,0.57,1,11,1,6.68
159,4,0,3,22,0.53,1,11,1,6.9
159,5,0,4,30,0.61,1,11,1,6.0
159,6,0,4,21,0.81,1,11,1,5.05
159,7,0,2,22,0.5,1,11,1,8.29
159,8,0,1,27,0.81,1,11,1,9.44
159,9,0,2,28,0.99,1,11,1,6.29
159,10,0,3,3,0.93,1,11,1,3.4
159,11,0,5,9,0.53,1,11,1,4.14
159,12,0,4,25,0.98,1,11,1,5.5
159,13,0,2,9,0.51,1,11,1,7.36
159,14,0,2,20,0.62,1,11,1,7.18
159,15,0,4,7,0.8,1,11,1,4.13
159,16,1,3,14,0.7,1,11,1,4.96
159,17,0,2,4,0.66,1,11,1,5.39
159,18,0,2,4,0.59,1,11,1,5.0
159,19,1,2,26,0.72,1,11,1,7.71
159,20,1,2,36,0.8,1,11,1,7.7
159,21,0,4,21,0.69,1,11,1,5.58
159,22,0,2,24,0.68,1,11,1,7.45
159,23,0,4,29,0.9,1,11,1,5.15
159,24,0,1,25,0.99,1,11,1,8.59
159,25,0,1,8,0.5,1,11,1,9.94
159,26,0,3,17,0.86,1,11,1,4.09
159,27,0,3,33,0.8,1,11,1,6.2
159,28,0,2,39,0.83,1,11,1,8.14
159,29,1,4,7,0.93,1,11,1,3.14
159,30,0,4,34,0.55,1,11,1,6.95
159,31,0,5,35,0.8,1,11,1,5.63
159,32,0,3,35,0.74,1,11,1,7.11
159,33,0,5,14,0.92,1,11,1,3.63
159,34,0,5,26,0.62,1,11,1,5.82
159,35,0,3,9,0.86,1,11,1,4.24
159,36,0,2,13,0.6,1,11,1,5.99
159,37,0,1,32,0.85,1,11,1,9.87
159,38,0,5,23,0.8,1,11,1,5.06
159,39,0,3,29,0.61,1,11,1,6.18
159,40,0,3,22,0.94,1,11,1,5.51
159,41,0,2,6,0.73,1,11,1,5.25
159,42,0,4,20,0.95,1,11,1,3.97
159,43,0,3,28,0.68,1,11,1,6.06
159,44,1,1,1,0.61,1,11,1,8.91
159,45,0,1,13,0.93,1,11,1,6.7
159,46,1,3,9,0.74,1,11,1,4.99
159,47,0,1,24,0.97,1,11,1,7.88
159,48,0,1,12,0.63,1,11,1,9.3
159,49,0,2,3,0.65,1,11,1,4.89
160,0,0,4,29,0.59,2,63,1,7.92
160,1,0,5,21,0.58,2,63,1,7.21
160,2,1,3,23,0.53,2,63,1,9.04
160,3,0,5,36,0.57,2,63,1,7.73
160,4,0,3,22,0.53,2,63,1,9.56
160,5,0,4,30,0.61,2,63,1,8.27
160,6,0,4,21,0.81,2,63,1,6.61
160,7,0,2,22,0.5,2,63,1,11.84
160,8,0,1,27,0.81,2,63,1,15.56
160,9,0,2,28,0.99,2,63,1,9.48
160,10,0,3,3,0.93,2,63,1,4.93
160,11,0,5,9,0.53,2,63,1,5.17
160,12,0,4,25,0.98,2,63,1,6.14
160,13,0,2,9,0.51,2,63,1,11.15
160,14,0,2,20,0.62,2,63,1,10.31
160,15,0,4,7,0.8,2,63,1,4.64
160,16,1,3,14,0.7,2,63,1,7.77
160,17,0,2,4,0.66,2,63,1,8.91
160,18,0,2,4,0.59,2,63,1,9.36
160,19,1,2,26,0.72,2,63,1,9.97
160,20,1,2,36,0.8,2,63,1,10.87
160,21,0,4,21,0.69,2,63,1,6.63
160,22,0,2,24,0.68,2,63,1,10.35
160,23,0,4,29,0.9,2,63,1,6.58
160,24,0,1,25,0.99,2,63,1,12.6
160,25,0,1,8,0.5,2,63,1,19.33
160,26,0,3,17,0.86,2,63,1,6.58
160,27,0,3,33,0.8,2,63,1,8.38
160,28,0,2,39,0.83,2,63,1,10.93
160,29,1,4,7,0.93,2,63,1,4.81
160,30,0,4,34,0.55,2,63,1,8.68
160,31,0,5,35,0.8,2,63,1,7.43
160,32,0,3,35,0.74,2,63,1,8.66
160,33,0,5,14,0.92,2,63,1,5.41
160,34,0,5,26,0.62,2,63,1,6.55
160,35,0,3,9,0.86,2,63,1,6.13
160,36,0,2,13,0.6,2,63,1,9.86
160,37,0,1,32,0.85,2,63,1,15.21
160,38,0,5,23,0.8,2,63,1,5.93
160,39,0,3,29,0.61,2,63,1,10.0
160,40,0,3,22,0.94,2,63,1,6.3
160,41,0,2,6,0.73,2,63,1,8.76
160,42,0,4,20,0.95,2,63,1,6.01
160,43,0,3,28,0.68,2,63,1,9.43
160,44,1,1,1,0.61,2,63,1,14.85
160,45,0,1,13,0.93,2,63,1,11.63
160,46,1,3,9,0.74,2,63,1,6.22
160,47,0,1,24,0.97,2,63,1,12.43
160,48,0,1,12,0.63,2,63,1,15.44
160,49,0,2,3,0.65,2,63,1,8.4
161,0,0,4,29,0.59,3,27,1,10.7
161,1,1,5,21,0.58,3,27,1,8.35
161,2,0,3,23,0.53,3,27,1,12.71
161,3,0,5,36,0.57,3,27,1,9.93
161,4,0,3,22,0.53,3,27,1,13.01
161,5,1,4,30,0.61,3,27,1,9.43
161,6,0,4,21,0.81,3,27,1,7.14
161,7,0,2,22,0.5,3,27,1,17.41
161,8,0,1,27,0.81,3,27,1,20.83
161,9,1,2,28,0.99,3,27,1,11.58
161,10,0,3,3,0.93,3,27,1,7.42
161,11,0,5,9,0.53,3,27,1,8.15
161,12,0,4,25,0.98,3,27,1,7.09
161,13,0,2,9,0.51,3,27,1,14.8
161,14,0,2,20,0.62,3,27,1,13.89
161,15,1,4,7,0.8,3,27,1,6.1
161,16,0,3,14,0.7,3,27,1,8.94
161,17,0,2,4,0.66,3,27,1,11.59
161,18,0,2,4,0.59,3,27,1,13.1
161,19,0,2,26,0.72,3,27,1,13.67
161,20,0,2,36,0.8,3,27,1,12.93
161,21,0,4,21,0.69,3,27,1,8.06
161,22,0,2,24,0.68,3,27,1,13.4
161,23,1,4,29,0.9,3,27,1,8.09
161,24,0,1,25,0.99,3,27,1,18.22
161,25,0,1,8,0.5,3,27,1,27.55
161,26,1,3,17,0.86,3,27,1,8.35
161,27,0,3,33,0.8,3,27,1,9.96
161,28,1,2,39,0.83,3,27,1,14.24
161,29,0,4,7,0.93,3,27,1,6.08
161,30,0,4,34,0.55,3,27,1,11.02
161,31,0,5,35,0.8,3,27,1,7.85
161,32,0,3,35,0.74,3,27,1,10.7
161,33,0,5,14,0.92,3,27,1,6.4
161,34,0,5,26,0.62,3,27,1,7.83
161,35,0,3,9,0.86,3,27,1,7.06
161,36,1,2,13,0.6,3,27,1,14.5
161,37,0,1,32,0.85,3,27,1,20.5
161,38,0,5,23,0.8,3,27,1,6.86
161,39,0,3,29,0.61,3,27,1,12.42
161,40,1,3,22,0.94,3,27,1,8.2
161,41,0,2,6,0.73,3,27,1,11.53
161,42,0,4,20,0.95,3,27,1,7.09
161,43,0,3,28,0.68,3,27,1,11.75
161,44,0,1,1,0.61,3,27,1,21.98
161,45,0,1,13,0.93,3,27,1,16.71
161,46,0,3,9,0.74,3,27,1,9.14
161,47,1,1,24,0.97,3,27,1,17.14
161,48,1,1,12,0.63,3,27,1,23.7
161,49,0,2,3,0.65,3,27,1,12.2
162,0,0,4,29,0.59,5,33,2,14.05
162,1,0,5,21,0.58,5,33,2,11.81
162,2,0,3,23,0.53,5,33,2,18.5
162,3,0,5,36,0.57,5,33,2,13.96
162,4,1,3,22,0.53,5,33,2,18.51
162,5,0,4,30,0.61,5,33,2,13.82
162,6,1,4,21,0.81,5,33,2,10.85
162,7,0,2,22,0.5,5,33,2,25.75
162,8,0,1,27,0.81,5,33,2,31.75
162,9,0,2,28,0.99,5,33,2,15.76
162,10,1,3,3,0.93,5,33,2,10.12
162,11,0,5,9,0.53,5,33,2,11.46
162,12,0,4,25,0.98,5,33,2,10.46
162,13,0,2,9,0.51,5,33,2,24.87
162,14,0,2,20,0.62,5,33,2,21.49
162,15,0,4,7,0.8,5,33,2,9.76
162,16,0,3,14,0.7,5,33,2,13.64
162,17,1,2,4,0.66,5,33,2,19.46
162,18,1,2,4,0.59,5,33,2,20.65
162,19,0,2,26,0.72,5,33,2,20.09
162,20,0,2,36,0.8,5,33,2,19.37
162,21,0,4,21,0.69,5,33,2,12.62
162,22,0,2,24,0.68,5,33,2,21.06
162,23,0,4,29,0.9,5,33,2,11.53
162,24,1,1,25,0.99,5,33,2,26.97
162,25,1,1,8,0.5,5,33,2,44.19
162,26,0,3,17,0.86,5,33,2,12.84
162,27,1,3,33,0.8,5,33,2,15.28
162,28,0,2,39,0.83,5,33,2,19.58
162,29,0,4,7,0.93,5,33,2,8.07
162,30,0,4,34,0.55,5,33,2,15.61
162,31,0,5,35,0.8,5,33,2,10.68
162,32,0,3,35,0.74,5,33,2,15.73
162,33,0,5,14,0.92,5,33,2,8.16
162,34,0,5,26,0.62,5,33,2,11.46
162,35,0,3,9,0.86,5,33,2,11.71
162,36,0,2,13,0.6,5,33,2,22.47
162,37,0,1,32,0.85,5,33,2,30.52
162,38,0,5,23,0.8,5,33,2,10.16
162,39,1,3,29,0.61,5,33,2,17.22
162,40,0,3,22,0.94,5,33,2,11.56
162,41,1,2,6,0.73,5,33,2,17.5
162,42,0,4,20,0.95,5,33,2,9.78
162,43,0,3,28,0.68,5,33,2,15.27
162,44,0,1,1,0.61,5,33,2,36.98
162,45,1,1,13,0.93,5,33,2,26.6
162,46,0,3,9,0.74,5,33,2,13.22
162,47,0,1,24,0.97,5,33,2,26.39
162,48,0,1,12,0.63,5,33,2,36.8
162,49,1,2,3,0.65,5,33,2,20.12
163,0,0,4,29,0.59,1,1,1,5.74
163,1,0,5,21,0.58,1,1,1,4.49
163,2,0,3,23,0.53,1,1,1,6.78
163,3,0,5,36,0.57,1,1,1,6.87
163,4,1,3,22,0.53,1,1,1,6.61
163,5,0,4,30,0.61,1,1,1,6.32
163,6,1,4,21,0.81,1,1,1,5.1
163,7,0,2,22,0.5,1,1,1,7.9
163,8,0,1,27,0.81,1,1,1,10.07
163,9,0,2,28,0.99,1,1,1,6.37
163,10,1,3,3,0.93,1,1,1,3.5
163,11,0,5,9,0.53,1,1,1,4.31
163,12,0,4,25,0.98,1,1,1,4.61
163,13,0,2,9,0.51,1,1,1,7.1
163,14,0,2,20,0.62,1,1,1,6.84
163,15,0,4,7,0.8,1,1,1,3.07
163,16,0,3,14,0.7,1,1,1,4.87
163,17,1,2,4,0.66,1,1,1,4.96
163,18,1,2,4,0.59,1,1,1,5.37
163,19,0,2,26,0.72,1,1,1,7.11
163,20,0,2,36,0.8,1,1,1,7.63
163,21,0,4,21,0.69,1,1,1,5.55
163,22,0,2,24,0.68,1,1,1,7.15
163,23,0,4,29,0.9,1,1,1,5.98
163,24,1,1,25,0.99,1,1,1,9.07
163,25,1,1,8,0.5,1,1,1,10.38
163,26,0,3,17,0.86,1,1,1,5.45
163,27,1,3,33,0.8,1,1,1,6.19
163,28,0,2,39,0.83,1,1,1,7.26
163,29,0,4,7,0.93,1,1,1,2.9
163,30,0,4,34,0.55,1,1,1,7.05
163,31,0,5,35,0.8,1,1,1,5.63
163,32,0,3,35,0.74,1,1,1,6.52
163,33,0,5,14,0.92,1,1,1,4.07
163,34,0,5,26,0.62,1,1,1,5.31
163,35,0,3,9,0.86,1,1,1,4.24
163,36,0,2,13,0.6,1,1,1,6.04
163,37,0,1,32,0.85,1,1,1,9.46
163,38,0,5,23,0.8,1,1,1,4.3
163,39,1,3,29,0.61,1,1,1,6.97
163,40,0,3,22,0.94,1,1,1,5.32
163,41,1,2,6,0.73,1,1,1,4.99
163,42,0,4,20,0.95,1,1,1,4.52
163,43,0,3,28,0.68,1,1,1,5.82
163,44,0,1,1,0.61,1,1,1,8.95
163,45,1,1,13,0.93,1,1,1,6.8
163,46,0,3,9,0.74,1,1,1,4.35
163,47,0,1,24,0.97,1,1,1,7.96
163,48,0,1,12,0.63,1,1,1,9.75
163,49,1,2,3,0.65,1,1,1,5.56
164,0,0,4,29,0.59,4,69,3,12.41
164,1,0,5,21,0.58,4,69,3,10.04
164,2,1,3,23,0.53,4,69,3,15.31
164,3,0,5,36,0.57,4,69,3,11.3
164,4,0,3,22,0.53,4,69,3,14.95
164,5,0,4,30,0.61,4,69,3,12.61
164,6,0,4,21,0.81,4,69,3,8.97
164,7,0,2,22,0.5,4,69,3,20.95
164,8,0,1,27,0.81,4,69,3,25.83
164,9,0,2,28,0.99,4,69,3,13.85
164,10,0,3,3,0.93,4,69,3,9.05
164,11,0,5,9,0.53,4,69,3,9.36
164,12,0,4,25,0.98,4,69,3,9.16
164,13,0,2,9,0.51,4,69,3,19.31
164,14,0,2,20,0.62,4,69,3,17.79
164,15,0,4,7,0.8,4,69,3,7.88
164,16,1,3,14,0.7,4,69,3,11.21
164,17,0,2,4,0.66,4,69,3,15.07
164,18,0,2,4,0.59,4,69,3,16.93
164,19,1,2,26,0.72,4,69,3,16.62
164,20,1,2,36,0.8,4,69,3,16.12
164,21,0,4,21,0.69,4,69,3,10.14
164,22,0,2,24,0.68,4,69,3,17.8
164,23,0,4,29,0.9,4,69,3,9.77
164,24,0,1,25,0.99,4,69,3,22.02
164,25,0,1,8,0.5,4,69,3,35.45
164,26,0,3,17,0.86,4,69,3,10.05
164,27,0,3,33,0.8,4,69,3,13.24
164,28,0,2,39,0.83,4,69,3,17.22
164,29,1,4,7,0.93,4,69,3,7.23
164,30,0,4,34,0.55,4,69,3,13.91
164,31,0,5,35,0.8,4,69,3,9.76
164,32,0,3,35,0.74,4,69,3,13.26
164,33,0,5,14,0.92,4,69,3,6.42
